0,watch_tv_1,"{'user': 'Alien', 'text': 'How are you doing today?', 'intent': 'Extend_greetings'}","{'user': 'Human', 'text': 'I am good, thank you for asking', 'intent': 'Extend_greetings'}"
0,wash_glass_3,"{'user': 'Alien', 'text': ""I'm uncertain. What course of action should I take now?"", 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'You have to use your hand to switch off the faucet.', 'intent': 'Inform_next_step'}"
0,wash_glass_3,"{'user': 'Human', 'text': 'Make sure to use your hand to shut off the tap.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': ""Let's make sure to turn off the faucet after turning it on briefly."", 'intent': 'Inform_confused'}"
0,wash_glass_3,"{'user': 'Alien', 'text': 'We should consider switching off the faucet immediately after turning it on.', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'We must switch it off in order to conserve water.', 'intent': 'Inform_action'}"
1,wash_glass_3,"{'user': 'Human', 'text': 'We need to shut it off in order to conserve water.', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Now that the glass is spotless, do you know what we should do next?', 'intent': 'Ask_know_next_step'}"
0,wash_glass_3,"{'user': 'Human', 'text': 'Now that the glass is spotless, do you happen to know what we should do next?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': ""Of course, I'll take the glass out of the sink."", 'intent': 'Inform_understanding'}"
1,wash_glass_3,"{'user': 'Alien', 'text': ""Of course, I'll retrieve the glass from the sink."", 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Can you recall where you picked up the glass?', 'intent': 'Ask_know_location'}"
0,wash_glass_3,"{'user': 'Human', 'text': 'Can you recall where you picked up the glass from?', 'intent': 'Ask_know_location'}","{'user': 'Alien', 'text': 'Acknowledged', 'intent': 'Inform_understanding'}"
0,wash_glass_3,"{'user': 'Alien', 'text': 'Understood', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Alright, now head over to the area where you pick up the glasses.', 'intent': 'Inform_action'}"
1,wash_glass_3,"{'user': 'Human', 'text': 'Alright, now head over to the spot where you pick up the glasses.', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Do you have an understanding of what a glass is?', 'intent': 'Ask_know_object'}"
0,wash_glass_3,"{'user': 'Human', 'text': 'Do you have a clear understanding of what a glass is?', 'intent': 'Ask_know_object'}","{'user': 'Alien', 'text': 'Indeed, a glass is the vessel capable of containing water.', 'intent': 'Inform_understanding'}"
0,wash_glass_3,"{'user': 'Alien', 'text': 'Certainly, a glass is the vessel capable of containing the water.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Sure, please return it to where you found it.', 'intent': 'Inform_action'}"
1,wash_glass_3,"{'user': 'Human', 'text': 'Awesome, now just place it back where you found it.', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Do you happen to know where we can find the place to clean the cups?', 'intent': 'Ask_know_location'}"
0,wash_glass_3,"{'user': 'Human', 'text': 'Do you happen to know where the spot is to wash the cups?', 'intent': 'Ask_know_location'}","{'user': 'Alien', 'text': 'Yes, this is the spot where the water originates and is situated to your right.', 'intent': 'Inform_understanding'}"
0,wash_glass_3,"{'user': 'Alien', 'text': 'Yes, this is the spot where the water originates, just to your right.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Yes, that is the sink. Please, make your way over to the sink.', 'intent': 'iInform_object'}"
1,wash_glass_3,"{'user': 'Human', 'text': ""Yes, that's right, it's called the sink. Please, come on over to the sink."", 'intent': 'iInform_object'}","{'user': 'Human', 'text': ""Is there anything that is unclear or that you're having difficulty understanding regarding washing the glasses?"", 'intent': 'Ask_need_info'}"
0,wash_glass_3,"{'user': 'Human', 'text': 'Do you have any questions or uncertainties regarding how to wash the glasses?', 'intent': 'Ask_need_info'}","{'user': 'Alien', 'text': 'I believe I have comprehended and learned the proper technique for cleaning the glasses, Michael.', 'intent': 'Inform_understanding'}"
0,wash_glass_3,"{'user': 'Alien', 'text': ""I believe I've got the hang of it and know how to clean the glasses properly now, Michael."", 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'I appreciate it greatly.', 'intent': 'Casual_response'}"
0,wash_glass_3,"{'user': 'Alien', 'text': 'I am deeply grateful.', 'intent': 'Casual_response'}","{'user': 'Human', 'text': 'You are most welcome.', 'intent': 'Inform_action'}"
0,wash_glass_3,"{'user': 'Alien', 'text': 'I sincerely appreciate your kindness.', 'intent': 'Casual_response'}","{'user': 'Human', 'text': 'You are most welcome.', 'intent': 'Inform_action'}"
0,bedroom_cabinet_2,"{'user': 'Human', 'text': 'Hey Zara, would you like to learn how to clean up the bedroom?', 'intent': 'Ask_get_started'}","{'user': 'Alien', 'text': 'Of course, Michael, I would be delighted to.', 'intent': 'Inform_get_started'}"
0,bedroom_cabinet_2,"{'user': 'Alien', 'text': ""Absolutely, Michael, I'd be delighted to."", 'intent': 'Inform_get_started'}","{'user': 'Human', 'text': ""Sure, let's head to the bedroom and organize the toys."", 'intent': 'Inform_action'}"
0,bedroom_cabinet_2,"{'user': 'Human', 'text': ""Sure, let's head to the bedroom and straighten up the toys."", 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Sure Michael.', 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'Alright Michael', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Sure, Zara, please grab a toy.', 'intent': 'Inform_action'}"
0,bedroom_cabinet_2,"{'user': 'Human', 'text': 'Sure, Zara, please collect a toy.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Alright, I do believe that this is a plaything.', 'intent': 'Inform_confused'}"
0,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'I believe that this item is a toy.', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'I apologize, Zara, it looks like you have chosen a book instead of a toy.', 'intent': 'Inform_object'}"
1,bedroom_cabinet_2,"{'user': 'Human', 'text': ""Apologies, Zara, it looks like you've grabbed a book instead of a toy."", 'intent': 'Inform_object'}","{'user': 'Alien', 'text': 'I apologize for my mistake, I was under the impression that this item was a toy, Michael.', 'intent': 'Inform_confused'}"
0,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'I apologize, I mistakenly assumed that this was a plaything, Michael.', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': ""It's all right, Zara. You can go ahead and return the book now."", 'intent': 'Inform_action'}"
0,bedroom_cabinet_2,"{'user': 'Human', 'text': ""That's fine, Zara. Please go ahead and return the book."", 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Sure Michael, I will.', 'intent': 'Yes-no_positive'}"
1,bedroom_cabinet_2,"{'user': 'Alien', 'text': ""Understood Michael, I'll do that."", 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'Sure, go ahead and grab a toy, Zara.', 'intent': 'Inform_action'}"
0,bedroom_cabinet_2,"{'user': 'Human', 'text': 'Now, please select a toy, Zara.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Is this a Game, Michael?', 'intent': 'Ask_about_object'}"
0,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'Is this a toy, Michael?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': 'Yes, that Zara toy looks great! Good pick!', 'intent': 'Inform_object'}"
1,bedroom_cabinet_2,"{'user': 'Human', 'text': 'Sure, that Zara toy is really cool, good find!', 'intent': 'Inform_object'}","{'user': 'Human', 'text': ""Alright, let's go ahead and move the toy to the cupboard located in the adjacent room."", 'intent': 'Inform_action'}"
0,bedroom_cabinet_2,"{'user': 'Human', 'text': ""Alright, let's now move the toy to a cabinet in the adjacent room."", 'intent': 'Inform_action'}","{'user': 'Alien', 'text': ""Sure, I'll go along with you."", 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_2,"{'user': 'Alien', 'text': ""Sure, I'll go along with you."", 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': ""Alright, it's time to open the cabinet now."", 'intent': 'Inform_action'}"
0,bedroom_cabinet_2,"{'user': 'Human', 'text': 'Now, go ahead and open the cupboard.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Sure, I am familiar with how to accomplish that.', 'intent': 'Inform_understanding'}"
0,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'Sure, I understand how to accomplish that.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Great work, Zara!', 'intent': 'Yes-no_positive'}"
1,bedroom_cabinet_2,"{'user': 'Human', 'text': 'Great work, Zara!', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Do you think I should place the toy indoors?', 'intent': 'Ask_about_action'}"
0,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'Should I place the plaything indoors?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': 'Yes, Zara indeed placed the toy in the cupboard, which will contribute to the tidiness and organization of the room.', 'intent': 'Inform_action'}"
1,bedroom_cabinet_2,"{'user': 'Human', 'text': 'Certainly, Zara has placed the toy in the cupboard to assist in keeping the room tidy and organized.', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Zara, we need to replicate the process with the second toy as well.', 'intent': 'Inform_next_step'}"
0,bedroom_cabinet_2,"{'user': 'Human', 'text': 'Okay Zara, now we need to repeat the same process with the other toy.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': ""Ah, got it. I'll head back to the bedroom now where the other toy is located."", 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_2,"{'user': 'Alien', 'text': ""Ah, I understand. I'll make my way back to the bedroom where the other toy is located."", 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Is it a good idea for me to take this toy with me?', 'intent': 'Ask_about_action'}"
0,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'Is it advisable for me to collect this toy?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': 'Sure, Zara, please collect the toy so that we can relocate it.', 'intent': 'Inform_action'}"
1,bedroom_cabinet_2,"{'user': 'Human', 'text': 'Certainly, Zara, please make sure to grab the toy so we can proceed with moving it.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'What are my next steps, Michael?', 'intent': 'Ask_next_step'}"
0,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'What do you suggest I should do next, Michael?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'The new toy must be placed alongside the other toy.', 'intent': 'Inform_next_step'}"
0,bedroom_cabinet_2,"{'user': 'Human', 'text': 'The toy should be placed in the same spot as the other toy.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': ""I understand. Let's return to the cupboard."", 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'Understood, shall we return to the cabinet?', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'I believe I have grasped the situation, so I am going to place the toy back in the cupboard as I did previously.', 'intent': 'Inform_understanding'}"
0,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'I believe I comprehend, so I will proceed to place the toy in the cupboard just as I did previously.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Great work, Zara!', 'intent': 'Yes-no_positive'}"
1,bedroom_cabinet_2,"{'user': 'Human', 'text': 'Awesome work, Zara!', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'The final task remaining is to shut the cabinet.', 'intent': 'Inform_next_step'}"
0,bedroom_cabinet_2,"{'user': 'Human', 'text': 'The final task on our list is to shut the cabinet.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Sure, I can handle that for you.', 'intent': 'Inform_understanding'}"
0,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'Sure, I am able to fulfill that request.', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Oh, the room appears so much neater and organized now!', 'intent': 'Inform_observation'}"
0,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'Sure, I am able to fulfill that request.', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'The room appears considerably neater now!', 'intent': 'Inform_observation'}"
0,using_microwave_1,"{'user': 'Human', 'text': ""Sure, I'll explain to you how to operate the microwave. It helps in warming up refrigerated food."", 'intent': 'Inform_get_started'}","{'user': 'Alien', 'text': 'Certainly, I understand the significance. How can I proceed with that?', 'intent': 'Ask_get_started'}"
1,using_microwave_1,"{'user': 'Alien', 'text': 'Certainly! That does sound crucial. Could you please guide me on how to proceed with that?', 'intent': 'Ask_get_started'}","{'user': 'Human', 'text': 'Grab the food that is resting on the microwave first.', 'intent': 'Inform_next_step'}"
0,using_microwave_1,"{'user': 'Human', 'text': 'Begin by picking up the food that is placed on the top of the microwave.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Understood, I will take care of it immediately.', 'intent': 'Inform_understanding'}"
1,using_microwave_1,"{'user': 'Alien', 'text': 'Understood, I will take care of that immediately', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Michael, what should be my next step?', 'intent': 'Ask_next_step'}"
0,using_microwave_1,"{'user': 'Alien', 'text': 'What should be my next step, Michael?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Now, Zara, could you please demonstrate how to open the microwave door?', 'intent': 'Inform_action'}"
0,using_microwave_1,"{'user': 'Human', 'text': ""Now you'll need to carefully lift the lid off the pot, have you done this before, Lily?"", 'intent': 'Inform_action'}","{'user': 'Alien', 'text': ""Certainly! I'll take care of it right away."", 'intent': 'Inform_understanding'}"
1,using_microwave_1,"{'user': 'Alien', 'text': ""Yes, absolutely! I'll take care of that right away."", 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'You may go ahead and place the meal in the microwave now.', 'intent': 'Inform_action'}"
0,using_microwave_1,"{'user': 'Human', 'text': 'You may now place the meal in the microwave.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': ""I apologize, but I'm having trouble comprehending your point or message."", 'intent': 'Inform_confused'}"
0,using_microwave_1,"{'user': 'Alien', 'text': 'I am having trouble comprehending your message, I apologize for any confusion.', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': ""That's alright, Zara. I'll make an effort to clarify it further."", 'intent': 'Inform_action'}"
1,using_microwave_1,"{'user': 'Human', 'text': ""No problem, Zara. I'll make another attempt to clarify."", 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'The following action to take is to place the food you are holding on the opposite side of the door you are grasping.', 'intent': 'Inform_next_step'}"
0,using_microwave_1,"{'user': 'Human', 'text': 'The following action involves placing the food you are holding on the opposite side of the door you are holding.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'I believe I grasp the concept now. Is it similar to this?', 'intent': 'Inform_understanding'}"
0,using_microwave_1,"{'user': 'Alien', 'text': 'I believe I comprehend now. Like this, perhaps?', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Absolutely, Zara, well done!', 'intent': 'Yes-no_positive'}"
1,using_microwave_1,"{'user': 'Human', 'text': ""Absolutely, Zara, you've done a fantastic job!"", 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'What do you suggest I do at this point, Michael?', 'intent': 'Ask_next_step'}"
0,using_microwave_1,"{'user': 'Alien', 'text': 'What steps should I take next, Michael?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Now you need to shut the door that you previously opened.', 'intent': 'Inform_next_step'}"
